,Style,Model,Grade,Stories,Occupancy,Exterior_Wall1,Exterior_Wall2,Roof_Structure,Roof_Cover,Interior_Wall1,Interior_Wall2,Interior_Flr1,Interior_Flr2,Heat_Fuel,Heat_Type,AC_Type,Total_Bedrooms,Total_Full_Bthrms,Total_Half_Baths,Total_Xtra_Fixtrs,Total_Rooms,Bathrm_Style,Kitchen_Style,Base_Area,Cndtn,Fdtn_Type,Bsmt_Type,Total_Kitchens,Fireplaces,Half_Bath_Grade,FndtnCndtn,Basement,PID,Location,Image,Year_Built,Living_Area,Replacement_Cost,Building_percent_Good,Less_Depreciation,Grade,Roof_Structure,Interior_Floor1,Interior_Floor2,Ext_Qual,Int_Qual,Struct_Class,Bldg_Use,Bath_Grade,Elevator,Sprinkler,1st_Floor_Use,Heat_AC,Frame_Type,Baths_Plumbing,Ceiling_Wall,Rooms_Prtns,Wall_Height,percent_Comn_Wall,Interior_Wall1,Interior_Wall2,Heat_Sys,Ttl_Bedrms,Ttl_Bathrms,Ttl_Half_Bths,Xtra_Fixtres,Bath_Style,Kitchen_Style,Kitchen_Type,Kitchen_Func,Primary_Bldg_Use,Pct_Com_Int,Atypical,Park_Type,Park_Own,Park_Tandem,FIREPLACES,Floor_Number,Base_Flr_Pm,End_Unit,Attic_Fin_Pct,Bsmt_Fin_Pct,Special_Feature,Kitchen_Grade,Residential_Units,Exterior_Wall1,Exterior_Wall2,Cmrcl_Units,ResCom_Units,Section_num,Parking_Spaces,Section_Style,Foundation,Security,Condo_Appeal,Remod_Ext,Super,Grade2,acctnum
11634,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,Veneer Brk/Stn,Gable,Asphalt,Dry Wall,,Hardwood,,,Steam,None,3 Bedrooms,1,0,0,6,,,1674,1674,Concrete,Full,,,,,,25771,11 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\58\35.jpg,1958,"1,674","$389,475 ",76,"$296,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-00002
11635,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,,Hip,Asphalt,Dry Wall,,Hardwood,,Oil,Water Fh,None,3 Bedrooms,2,0,0,5,,,1176,1176,Concrete,Full,1,,,,,25796,32 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\08\33\88.jpg,1958,"1,176","$303,239 ",76,"$230,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-00006
11636,Ranch,Single Family,Average,1,1,Wood Shingle,,Gable,Asphalt,Dry Wall,,Hardwood,,,Water Fh,None,3 Bedrooms,1,0,1,5,,,1392,1152,Concrete,Full,,,,,,25778,33 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090233_133130.jpg,1983,"1,403","$345,326 ",85,"$293,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-00007
11637,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,Veneer Brk/Stn,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,3 Bedrooms,1,0,1,6,,,1052,1012,Concrete,Full,,,,,,25837,49 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\12\32-017-00270.jpg,1951,"1,052","$279,658 ",85,"$237,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0001B
11638,Cape Cod,Single Family,Average,1.5,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,4 Bedrooms,1,0,0,7,,,1004,884,Concrete,Full,,,,,,25835,41 DEEPDALE RD ,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090235_133131.jpg,1951,"1,466","$296,369 ",74,"$219,300 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0001L
11639,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,Veneer Brk/Stn,Gable,Asphalt,Dry Wall,,Hardwood,,,Water Fh,None,3 Bedrooms,1,0,0,6,,,1036,1036,Concrete,Full,,,,,,25836,45 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\12\21\97.jpg,1960,"1,036","$276,842 ",76,"$210,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0001R
11640,Cape Cod,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Forced Air,None,3 Bedrooms,1,1,,6,,,891,891,Concrete,Full,,,,,,25838,51 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090242_133134.jpg,1960,"1,559","$313,466 ",70,"$219,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0002A
11641,Half Duplex,Single Family,Good,2,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,,Forced Air,Central,3 Bedrooms,2,1,0,6,,,684,684,Concrete,Full,,,,,,25813,52 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090250_133135.jpg,2007,"1,709","$352,003 ",91,"$320,300 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0002B
11642,Raised Ranch,Single Family,Avg To Good,1,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,Carpet,,Forced Air,,2 Bedrooms,1,1,,5,,,1295,1260,Concrete,Full,,,,,,25807,48 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090237_133132.jpg,2009,"1,295","$351,571 ",93,"$327,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0004E
11643,Half Duplex,Single Family,Good,2,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,,Forced Air,Central,3 Bedrooms,2,1,,6,,,684,684,Concrete,Full,,,,,,25808,54 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090248_133138.jpg,2007,"1,709","$351,770 ",91,"$320,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0004F
11644,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,,Water Fh,None,3 Bedrooms,2,0,1,6,,,1652,1652,Concrete,Full,,,,,,25817,50 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090240_133133.jpg,1995,"1,652","$357,595 ",87,"$311,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0005L
11645,Cape Cod,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,3 Bedrooms,1,1,0,7,,,972,972,Stone,Full,,,,,,40687,6 DEERING DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\05\51-008-00005.jpg,1940,"1,599","$326,951 ",66,"$215,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0005R
11646,Cape Cod,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,Carpet,,Steam,None,3 Bedrooms,2,0,0,6,,,970,970,Stone,Full,,,,,,40688,3 DEERING DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\10\21\63.jpg,1940,"1,653","$320,453 ",74,"$237,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0006A
11647,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Hardwood,,Gas,Steam,None,3 Bedrooms,1,1,1,5,,,620,620,Concrete,Full,,,,,,31630,3 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-007-00002.jpg,1918,958,"$232,625 ",74,"$172,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-0007A
11648,Half Duplex,Single Family,Good,2,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,,Forced Air,None,3 Bedrooms,2,1,0,5,,,684,684,Concrete,Full,,,,,,25812,56 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090246_133137.jpg,2007,"1,709","$349,945 ",91,"$318,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-005-3
11649,Half Duplex,Single Family,Good,2,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,,Forced Air,None,3 Bedrooms,2,1,0,5,,,684,684,Concrete,Full,,,,,,25811,58 DEEPDALE RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0133\P1090244_133136.jpg,2007,"1,709","$349,945 ",91,"$318,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-005-4
11650,Cape Cod,Single Family,Average,1.75,1,Wood Shingle,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,3 Bedrooms,1,1,0,7,,,920,920,Stone,Full,,,,,,40689,5 DEERING DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\05\51-008-00007.jpg,1942,"1,532","$324,044 ",74,"$239,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-04B-1
11651,Cape Cod,Single Family,Average,1.25,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,2 Bedrooms,1,0,0,5,,,1018,994,Stone,Full,,,,,,40686,4 DEERING DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\06\05\51-008-00004.jpg,1940,"1,234","$267,740 ",66,"$176,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-04B-2
11652,Cape Cod,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,3 Bedrooms,2,0,0,7,,,1027,1027,Stone,Full,,,,,,40690,7 DEERING DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0137\20210707_112550_137650.jpg,1940,"1,753","$341,719 ",66,"$225,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-04B-3
11653,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Hardwood,,,Steam,None,2 Bedrooms,1,0,1,4,,,450,450,Concrete,Full,,,,,,31633,11 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-007-00006.jpg,1918,788,"$199,579 ",74,"$147,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-04B-4
11654,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,Wood Shingle,Gable,Asphalt,Dry Wall,,Softwood,,,Forced Air,None,3 Bedrooms,1,1,0,5,,,648,648,Concrete,Full,,,,,,31654,6 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-008-00011.jpg,1918,"1,085","$237,800 ",66,"$156,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-4B-5A
11655,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Vinyl Tile,,,Steam,None,2 Bedrooms,1,0,0,5,,,666,450,Concrete,Full,,,,,,31653,4 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-008-00010.jpg,1918,"1,004","$218,359 ",74,"$161,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-009-4B-5B
11656,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Hardwood,,,Forced Air,None,2 Bedrooms,1,1,1,5,,,578,578,Concrete,Full,,,,,,31631,7 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-007-00004.jpg,1918,916,"$215,883 ",74,"$159,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-00002
11657,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Hardwood,,,Steam,None,3 Bedrooms,1,0,1,7,,,722,450,Concrete,Full,,,,,,31646,5 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-007-03+52.jpg,1918,"1,204","$256,275 ",74,"$189,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-00007
11658,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Softwood,,,Forced Air,None,2 Bedrooms,1,1,0,4,,,450,450,Concrete,Full,,,,,,31655,8 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-008-00012.jpg,1918,788,"$199,361 ",74,"$147,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-00009
11659,Conventional,Single Family,Avg To Good,1.75,1,Wood Shingle,,Gable,Asphalt,Dry Wall,,Hardwood,,,Steam,None,2 Bedrooms,1,0,1,6,,,600,600,Concrete,Full,,,,,,31632,9 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-007-00005.jpg,1918,"1,050","$248,136 ",85,"$210,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-00010
11660,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Dry Wall,,Hardwood,,,Water Fh,None,3 Bedrooms,1,0,0,7,,,702,450,Concrete,Full,,,,,,31668,10 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\00\62\26.jpg,1918,"1,166","$246,797 ",74,"$182,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-00011
11661,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Plasters,,Hardwood,,,Steam,None,2 Bedrooms,1,0,0,4,,,450,450,Concrete,Full,,,,,,31634,13 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\12\43\17.jpg,1918,788,"$198,490 ",74,"$146,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-00012
11662,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Plasters,,Hardwood,,,Steam,None,2 Bedrooms,1,1,0,6,,,738,738,Concrete,Full,,,,,,31669,14 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\63\37-008-00028.jpg,1918,"1,076","$236,869 ",74,"$175,300 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-00015
11663,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Asphalt Tile,,,Steam,None,2 Bedrooms,1,0,0,5,,,698,698,Concrete,Full,,,,,,31635,15 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\62\37-007-00008.jpg,1918,"1,036","$219,319 ",66,"$144,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-00016
11664,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Hardwood,Carpet,Gas,Steam,None,3 Bedrooms,1,1,0,6,,,838,738,Concrete,Full,,,,,,31636,17 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0137\P1110514_137776.JPG,1918,"1,176","$252,844 ",66,"$166,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-0002A
11665,Conventional,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Softwood,,,Water Fh,None,2 Bedrooms,1,0,1,5,,,450,450,Concrete,Full,,,,,,31670,16 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\10\76\78.jpg,1918,788,"$203,681 ",74,"$150,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-0003A
11666,Two Family,Two Family,Average,2,2,Aluminum/Vinyl,,Hip,Asphalt,Plasters,,Hardwood,,,Steam,None,4 Bedrooms,2,0,0,10,,,1206,1374,Stone,Full,,,,,,35269,1 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-003-00250.jpg,1900,"2,716","$487,401 ",60,"$292,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-0003B
11667,Conventional,Single Family,Avg To Good,1.75,1,Aluminum/Vinyl,,Gable,Slate,Dry Wall,,Hardwood,,,Steam,None,2 Bedrooms,2,0,0,5,,,864,864,Concrete,Full,,,,,,31671,18 DELAVAL RD,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\04\63\37-008-00030.jpg,1918,"1,188","$269,413 ",85,"$229,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-0008B
11668,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,,Hip,Asphalt,Dry Wall,,Carpet,,Oil,Water Fh,None,2 Bedrooms,1,0,0,4,,,,,Concrete,Full,,,,,,35257,4 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\00\61\93.jpg,1945,864,"$221,497 ",74,"$163,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-0014A
11669,Two Family,Two Family,Average,2,2,Aluminum/Vinyl,,Hip,Asphalt,Plasters,,Hardwood,,,Steam,None,6 Bedrooms,2,0,0,12,,,1484,1484,Stone,Full,,,,,,35258,8 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-003-00167.jpg,1920,"3,004","$498,795 ",72,"$359,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-0014B
11670,Ranch,Single Family,Fair To Avg,1,1,Wood Shingle,,Hip,Asphalt,Dry Wall,,Hardwood,,,Water Fh,None,2 Bedrooms,1,0,0,4,,,,,Concrete,Full,,,,,,35268,9 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\00\20\77.jpg,1956,780,"$140,340 ",70,"$98,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-010-0014C
11671,Bungalow,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,3 Bedrooms,1,0,0,6,,,832,874,Brick,Full,,,,,,35266,13 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-003-00246.jpg,1921,"1,498","$301,648 ",66,"$199,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-00001
11672,Ranch,Single Family,Average,1,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,2 Bedrooms,1,0,0,5,,,1100,800,Concrete,Full,,,,,,35262,18 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-003-00171.jpg,1955,"1,100","$274,069 ",70,"$191,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-00003
11673,Bungalow,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,4 Bedrooms,2,0,0,6,,,832,874,Stone,Full,,,,,,35267,11 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-003-00247.jpg,1921,"1,498","$299,031 ",85,"$254,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-00005
11674,Cape Cod,Single Family,Average,1.5,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,3 Bedrooms,1,0,0,6,,,832,832,Concrete,Full,,,,,,35261,14 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0137\20210715_115819_137820.jpg,1951,"1,248","$287,989 ",90,"$259,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-00006
11675,Bungalow,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,4 Bedrooms,1,0,0,8,,,962,962,Stone,Full,,,,,,35264,17 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-003-00244.jpg,1930,"1,443","$297,422 ",66,"$196,300 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-00007
11676,Cape Cod,Single Family,Average,1.75,1,Veneer Brk/Stn,Aluminum/Vinyl,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,3 Bedrooms,1,1,0,6,,,768,768,Concrete Block,Full,,,,,,35260,12 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-003-00169.jpg,1955,"1,344","$289,183 ",76,"$219,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-00008
11677,Cape Cod,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,Gas,Steam,None,3 Bedrooms,1,1,0,7,,,841,1065,Concrete,Full,,,,,,35263,19 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-003-00243.jpg,1949,"1,780","$340,784 ",66,"$224,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-0001B
11678,Bungalow,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,3 Bedrooms,1,1,0,7,,,900,900,Stone,Full,,,,,,35343,24 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\19\42-005-00175.jpg,1913,"1,584","$324,030 ",74,"$239,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-0001C
11679,Bungalow,Single Family,Average,1.5,1,Aluminum/Vinyl,,Hip,Asphalt,Dry Wall,,Hardwood,,,Steam,None,3 Bedrooms,2,0,0,6,,,1085,1211,Stone,Full,,,,,,35342,22 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0129\P1070532_129869.JPG,1930,"2,083","$386,106 ",74,"$285,700 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-011-01A+2
11680,Bungalow,Single Family,Average,1.5,1,Wood Shingle,,Gable,Asphalt,Plasters,,Hardwood,,,Steam,None,3 Bedrooms,1,0,0,6,,,784,784,Stone,Full,1,,,,,35345,28 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\20\42-005-00177.jpg,1920,"1,230","$288,601 ",74,"$213,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-012-00005
11681,Bungalow,Single Family,Average,1.1,1,Aluminum/Vinyl,,Hip,Asphalt,Plasters,,Hardwood,,,Steam,None,2 Bedrooms,1,0,0,6,,,999,999,Stone,Full,,,,,,35355,23 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\11\81\21.jpg,1921,"1,149","$250,095 ",54,"$135,100 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-012-00006
11682,Bungalow,Single Family,Average,1.5,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,3 Bedrooms,1,0,0,6,,,884,884,Stone,Full,,,,,,35344,26 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\20\42-005-00176.jpg,1935,"1,290","$273,750 ",74,"$202,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-012-00024
11683,Two Family,Two Family,Average,2.1,2,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,5 Bedrooms,2,0,0,12,,,1274,1538,Stone,Full,,,,,,35354,25 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\20\42-005-00239.jpg,1930,"2,356","$430,396 ",72,"$309,900 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-012-00028
11684,Cape Cod,Single Family,Average,1.75,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Water Fh,None,3 Bedrooms,1,1,0,6,,,810,810,Concrete,Full,,,,,,35353,29 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\20\42-005-00238.jpg,1963,"1,418","$302,710 ",72,"$218,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-012-00029
11685,Conventional,Single Family,Average,2,1,Aluminum/Vinyl,,Gable,Asphalt,Plasters,,Hardwood,,,Forced Air,None,4 Bedrooms,2,1,0,7,,,884,884,Stone,Full,,,,,,35346,30 DELAWANDA DR,https://images.vgsi.com/photos2/WorcesterMAPhotos//\00\05\20\42-005-00178.jpg,1927,"1,918","$342,627 ",74,"$253,500 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-012-00030
